"SampleID","Longitude","Latitude","Project_na","Region","Type","Source","Date","Station","Microcystis","Chlorophyll","Secchi","Temperature","SalSurf","TurbidityNTU","TowType","Year","Month","BottomDepth","Tide","Datetime","DO","TurbidityFNU","SizeClass","Lifestage","Volume","CPUE","Taxon"
"DOP 21-04-SBM-01 2020-08-17 ICF2569",-121.984872,38.076296,"Ryer","Grizzly Bay","Outside","DOP",2020-08-17 07:00:00,"21-04-SBM-01","4",NA,25,23,8.29909679113207,20.27,"Surface",2020,NA,1.524,NA,2020-08-17 10:15:00,7.36,NA,"Meso","Juvenile",8.696526933,19.16473875,"Limnoithona"
"DOP 21-04-SBM-01 2020-08-17 ICF2570",-121.97897,38.071661,"Ryer","Grizzly Bay","Outside","DOP",2020-08-17 07:00:00,"21-04-SBM-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,8.0772,NA,2020-08-17 10:53:00,NA,NA,"Meso","Adult",9.647986583,3.45495229,"Limnoithona"
"DOP 21-04-SBM-01 2020-08-17 ICF2570",-121.97897,38.071661,"Ryer","Grizzly Bay","Outside","DOP",2020-08-17 07:00:00,"21-04-SBM-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,8.0772,NA,2020-08-17 10:53:00,NA,NA,"Meso","Juvenile",9.647986583,0,"Limnoithona"
"DOP 21-04-SBM-03 2020-08-17 ICF2575",-122.035165,38.064713,"Ryer","Grizzly Bay","Outside","DOP",2020-08-17 07:00:00,"21-04-SBM-03","3",NA,60,23,10.2598373568672,11.34,"Surface",2020,NA,11.33856,NA,2020-08-17 09:21:00,7.35,NA,"Meso","Adult",9.689354394,3.354196645,"Limnoithona"
"DOP 21-04-SBM-03 2020-08-17 ICF2575",-122.035165,38.064713,"Ryer","Grizzly Bay","Outside","DOP",2020-08-17 07:00:00,"21-04-SBM-03","3",NA,60,23,10.2598373568672,11.34,"Surface",2020,NA,11.33856,NA,2020-08-17 09:21:00,7.35,NA,"Meso","Juvenile",9.689354394,0,"Limnoithona"
"DOP 21-05-CSS-01 2020-08-28 ICF2602",-121.667374,38.334645,"LICB","Cache Slough","Inside","DOP",2020-08-28 07:00:00,"21-05-CSS-01","1",NA,66,21.4,0.10856197703083,11.2,"Surface",2020,NA,5.4864,NA,2020-08-28 08:09:00,5.88,NA,"Meso","Adult",8.44241038,2.115171148,"Limnoithona"
"DOP 21-05-CSS-01 2020-08-28 ICF2602",-121.667374,38.334645,"LICB","Cache Slough","Inside","DOP",2020-08-28 07:00:00,"21-05-CSS-01","1",NA,66,21.4,0.10856197703083,11.2,"Surface",2020,NA,5.4864,NA,2020-08-28 08:09:00,5.88,NA,"Meso","Juvenile",8.44241038,0,"Limnoithona"
"DOP 21-05-CSS-02 2020-08-28 ICF2603",-121.671514,38.257147,"Liberty","Cache Slough","Outside","DOP",2020-08-28 07:00:00,"21-05-CSS-02","1",NA,87,20.7,0.0874124153183606,5.75,"Surface",2020,NA,10.42416,NA,2020-08-28 09:36:00,7.98,NA,"Meso","Adult",8.764910457,0,"Limnoithona"
"DOP 21-05-CSS-02 2020-08-28 ICF2603",-121.671514,38.257147,"Liberty","Cache Slough","Outside","DOP",2020-08-28 07:00:00,"21-05-CSS-02","1",NA,87,20.7,0.0874124153183606,5.75,"Surface",2020,NA,10.42416,NA,2020-08-28 09:36:00,7.98,NA,"Meso","Juvenile",8.764910457,0,"Limnoithona"
"DOP 21-05-CSS-02 2020-08-28 ICF2604",-121.670154,38.261195,"Liberty","Cache Slough","Outside","DOP",2020-08-28 07:00:00,"21-05-CSS-02",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,8.26008,NA,2020-08-28 10:22:00,NA,NA,"Meso","Adult",9.512063776,0,"Limnoithona"
"DOP 21-05-CSS-02 2020-08-28 ICF2604",-121.670154,38.261195,"Liberty","Cache Slough","Outside","DOP",2020-08-28 07:00:00,"21-05-CSS-02",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,8.26008,NA,2020-08-28 10:22:00,NA,NA,"Meso","Juvenile",9.512063776,0,"Limnoithona"
"DOP 21-05-CSS-02 2020-08-28 ICF2606",-121.674041,38.259465,"Liberty","Cache Slough","Inside","DOP",2020-08-28 07:00:00,"21-05-CSS-02","1",NA,96,20.4,0.0854933921826207,4.2,"Surface",2020,NA,1.34112,NA,2020-08-28 09:06:00,8.65,NA,"Meso","Adult",8.797835857,0,"Limnoithona"
"DOP 21-05-CSS-02 2020-08-28 ICF2606",-121.674041,38.259465,"Liberty","Cache Slough","Inside","DOP",2020-08-28 07:00:00,"21-05-CSS-02","1",NA,96,20.4,0.0854933921826207,4.2,"Surface",2020,NA,1.34112,NA,2020-08-28 09:06:00,8.65,NA,"Meso","Juvenile",8.797835857,0,"Limnoithona"
"DOP 21-05-CSS-05 2020-08-28 ICF2600",-121.69281,38.312152,"Liberty","Cache Slough","Outside","DOP",2020-08-28 07:00:00,"21-05-CSS-05",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,6.43128,NA,2020-08-28 11:32:00,NA,NA,"Meso","Adult",10.04646835,0,"Limnoithona"
"DOP 21-05-CSS-05 2020-08-28 ICF2600",-121.69281,38.312152,"Liberty","Cache Slough","Outside","DOP",2020-08-28 07:00:00,"21-05-CSS-05",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,6.43128,NA,2020-08-28 11:32:00,NA,NA,"Meso","Juvenile",10.04646835,5.723404283,"Limnoithona"
"DOP 21-05-CSS-05 2020-08-28 ICF2605",-121.692842,38.308999,"Liberty","Cache Slough","Outside","DOP",2020-08-28 07:00:00,"21-05-CSS-05","1",NA,101,22.4,0.123997446128026,3.33,"Surface",2020,NA,5.9436,NA,2020-08-28 11:09:00,5.51,NA,"Meso","Adult",8.464360647,0,"Limnoithona"
"DOP 21-05-CSS-05 2020-08-28 ICF2605",-121.692842,38.308999,"Liberty","Cache Slough","Outside","DOP",2020-08-28 07:00:00,"21-05-CSS-05","1",NA,101,22.4,0.123997446128026,3.33,"Surface",2020,NA,5.9436,NA,2020-08-28 11:09:00,5.51,NA,"Meso","Juvenile",8.464360647,0,"Limnoithona"
"DOP 21-05-GBB-01 2020-08-27 ICF2587",-122.040258,38.101444,"Ryer","Grizzly Bay","Outside","DOP",2020-08-27 07:00:00,"21-05-GBB-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,6.5532,NA,2020-08-27 09:27:00,NA,NA,"Meso","Adult",8.879727238,1.576625005,"Limnoithona"
"DOP 21-05-GBB-01 2020-08-27 ICF2587",-122.040258,38.101444,"Ryer","Grizzly Bay","Outside","DOP",2020-08-27 07:00:00,"21-05-GBB-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,6.5532,NA,2020-08-27 09:27:00,NA,NA,"Meso","Juvenile",8.879727238,0,"Limnoithona"
"DOP 21-05-GBB-01 2020-08-27 ICF2596",-122.044865,38.10774,"Ryer","Grizzly Bay","Outside","DOP",2020-08-27 07:00:00,"21-05-GBB-01","2",NA,60,21.3,13.1824064120576,14.1,"Surface",2020,NA,2.65176,NA,2020-08-27 08:43:00,7.22,NA,"Meso","Adult",5.984824719,3.341785422,"Limnoithona"
"DOP 21-05-GBB-01 2020-08-27 ICF2596",-122.044865,38.10774,"Ryer","Grizzly Bay","Outside","DOP",2020-08-27 07:00:00,"21-05-GBB-01","2",NA,60,21.3,13.1824064120576,14.1,"Surface",2020,NA,2.65176,NA,2020-08-27 08:43:00,7.22,NA,"Meso","Juvenile",5.984824719,0,"Limnoithona"
"DOP 21-05-LSC-01 2020-08-27 ICF2588",-121.663947,38.266998,"Liberty","Cache Slough","Outside","DOP",2020-08-27 07:00:00,"21-05-LSC-01","1",NA,95,22,0.0888520368837082,7.37,"Surface",2020,NA,11.67384,NA,2020-08-27 12:24:00,7.66,NA,"Meso","Adult",8.338568733,0,"Limnoithona"
"DOP 21-05-LSC-01 2020-08-27 ICF2588",-121.663947,38.266998,"Liberty","Cache Slough","Outside","DOP",2020-08-27 07:00:00,"21-05-LSC-01","1",NA,95,22,0.0888520368837082,7.37,"Surface",2020,NA,11.67384,NA,2020-08-27 12:24:00,7.66,NA,"Meso","Juvenile",8.338568733,0,"Limnoithona"
"DOP 21-05-LSC-01 2020-08-27 ICF2594",-121.664717,38.265384,"Liberty","Cache Slough","Outside","DOP",2020-08-27 07:00:00,"21-05-LSC-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,11.49096,NA,2020-08-27 12:54:00,NA,NA,"Meso","Adult",6.904203209,0,"Limnoithona"
"DOP 21-05-LSC-01 2020-08-27 ICF2594",-121.664717,38.265384,"Liberty","Cache Slough","Outside","DOP",2020-08-27 07:00:00,"21-05-LSC-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,11.49096,NA,2020-08-27 12:54:00,NA,NA,"Meso","Juvenile",6.904203209,0,"Limnoithona"
"DOP 21-05-LSC-01 2020-08-27 ICF2597",-121.664257,38.262982,"Liberty","Cache Slough","Outside","DOP",2020-08-27 07:00:00,"21-05-LSC-01","2",NA,115,22.6,0.0907720241420497,3.88,"Surface",2020,NA,2.37744,NA,2020-08-27 13:11:00,8.24,NA,"Meso","Adult",9.546677658,0,"Limnoithona"
"DOP 21-05-LSC-01 2020-08-27 ICF2597",-121.664257,38.262982,"Liberty","Cache Slough","Outside","DOP",2020-08-27 07:00:00,"21-05-LSC-01","2",NA,115,22.6,0.0907720241420497,3.88,"Surface",2020,NA,2.37744,NA,2020-08-27 13:11:00,8.24,NA,"Meso","Juvenile",9.546677658,0,"Limnoithona"
"DOP 21-06-CSS-01 2020-08-31 ICF2613",-121.692805,38.308021,"Liberty","Cache Slough","Outside","DOP",2020-08-31 07:00:00,"21-06-CSS-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,6.18744,NA,2020-08-31 09:08:00,NA,NA,"Meso","Adult",9.49095775,12.64361334,"Limnoithona"
"DOP 21-06-CSS-01 2020-08-31 ICF2613",-121.692805,38.308021,"Liberty","Cache Slough","Outside","DOP",2020-08-31 07:00:00,"21-06-CSS-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,6.18744,NA,2020-08-31 09:08:00,NA,NA,"Meso","Juvenile",9.49095775,0,"Limnoithona"
"DOP 21-06-CSS-01 2020-08-31 ICF2614",-121.692802,38.319054,"Liberty","Cache Slough","Outside","DOP",2020-08-31 07:00:00,"21-06-CSS-01","1",NA,104,21.5,0.124963805393816,4.44,"Surface",2020,NA,5.0292,NA,2020-08-31 08:41:00,5.24,NA,"Meso","Adult",8.162122356,0,"Limnoithona"
"DOP 21-06-CSS-01 2020-08-31 ICF2614",-121.692802,38.319054,"Liberty","Cache Slough","Outside","DOP",2020-08-31 07:00:00,"21-06-CSS-01","1",NA,104,21.5,0.124963805393816,4.44,"Surface",2020,NA,5.0292,NA,2020-08-31 08:41:00,5.24,NA,"Meso","Juvenile",8.162122356,9.188786535,"Limnoithona"
"DOP 21-06-CSS-03 2020-08-31 ICF2608",-121.678779,38.234223,"Liberty","Cache Slough","Outside","DOP",2020-08-31 07:00:00,"21-06-CSS-03","1",NA,196,21.2,0.0888520368837082,2.41,"Surface",2020,NA,12.83208,NA,2020-08-31 11:02:00,7.84,NA,"Meso","Adult",7.929111829,0,"Limnoithona"
"DOP 21-06-CSS-03 2020-08-31 ICF2608",-121.678779,38.234223,"Liberty","Cache Slough","Outside","DOP",2020-08-31 07:00:00,"21-06-CSS-03","1",NA,196,21.2,0.0888520368837082,2.41,"Surface",2020,NA,12.83208,NA,2020-08-31 11:02:00,7.84,NA,"Meso","Juvenile",7.929111829,0,"Limnoithona"
"DOP 21-06-CSS-03 2020-08-31 ICF2620",-121.680948,38.235124,"Liberty","Cache Slough","Outside","DOP",2020-08-31 07:00:00,"21-06-CSS-03",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,11.8872,NA,2020-08-31 11:22:00,NA,NA,"Meso","Adult",9.4343936,0,"Limnoithona"
"DOP 21-06-CSS-03 2020-08-31 ICF2620",-121.680948,38.235124,"Liberty","Cache Slough","Outside","DOP",2020-08-31 07:00:00,"21-06-CSS-03",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,11.8872,NA,2020-08-31 11:22:00,NA,NA,"Meso","Juvenile",9.4343936,0,"Limnoithona"
"DOP 21-06-CSS-04 2020-08-31 ICF2609",-121.688999,38.256305,"Liberty","Cache Slough","Outside","DOP",2020-08-31 07:00:00,"21-06-CSS-04",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,10.54608,NA,2020-08-31 10:12:00,NA,NA,"Meso","Adult",9.6133727,0,"Limnoithona"
"DOP 21-06-CSS-04 2020-08-31 ICF2609",-121.688999,38.256305,"Liberty","Cache Slough","Outside","DOP",2020-08-31 07:00:00,"21-06-CSS-04",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,10.54608,NA,2020-08-31 10:12:00,NA,NA,"Meso","Juvenile",9.6133727,0,"Limnoithona"
"DOP 21-06-CSS-04 2020-08-31 ICF2619",-121.687807,38.254087,"Liberty","Cache Slough","Outside","DOP",2020-08-31 07:00:00,"21-06-CSS-04","2",NA,185,21,0.0888520368837082,1.15,"Surface",2020,NA,5.54736,NA,2020-08-31 09:51:00,7.94,NA,"Meso","Adult",8.921095049,0,"Limnoithona"
"DOP 21-06-CSS-04 2020-08-31 ICF2619",-121.687807,38.254087,"Liberty","Cache Slough","Outside","DOP",2020-08-31 07:00:00,"21-06-CSS-04","2",NA,185,21,0.0888520368837082,1.15,"Surface",2020,NA,5.54736,NA,2020-08-31 09:51:00,7.94,NA,"Meso","Juvenile",8.921095049,0,"Limnoithona"
"DOP 21-06-GBB-01 2020-09-02 ICF2638",-122.046005,38.100608,"Ryer","Grizzly Bay","Outside","DOP",2020-09-02 07:00:00,"21-06-GBB-01","2",NA,35,19.4,15.4960446305473,22.74,"Surface",2020,NA,6.2484,NA,2020-09-02 08:28:00,7.48,NA,"Meso","Adult",10.06233924,2.981414091,"Limnoithona"
"DOP 21-06-GBB-01 2020-09-02 ICF2638",-122.046005,38.100608,"Ryer","Grizzly Bay","Outside","DOP",2020-09-02 07:00:00,"21-06-GBB-01","2",NA,35,19.4,15.4960446305473,22.74,"Surface",2020,NA,6.2484,NA,2020-09-02 08:28:00,7.48,NA,"Meso","Juvenile",10.06233924,0,"Limnoithona"
"DOP 21-06-GBB-01 2020-09-02 ICF2641",-122.046303,38.100575,"Ryer","Grizzly Bay","Outside","DOP",2020-09-02 07:00:00,"21-06-GBB-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,5.9436,NA,2020-09-02 08:50:00,NA,NA,"Meso","Adult",11.60493731,20.00380105,"Limnoithona"
"DOP 21-06-GBB-01 2020-09-02 ICF2641",-122.046303,38.100575,"Ryer","Grizzly Bay","Outside","DOP",2020-09-02 07:00:00,"21-06-GBB-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,5.9436,NA,2020-09-02 08:50:00,NA,NA,"Meso","Juvenile",11.60493731,1.538753927,"Limnoithona"
"DOP 21-06-GBB-01 2020-09-02 ICF2644",-122.043379,38.105052,"Ryer","Grizzly Bay","Outside","DOP",2020-09-02 07:00:00,"21-06-GBB-01","2",NA,40,19,14.7195443185879,20.52,"Surface",2020,NA,2.56032,NA,2020-09-02 08:10:00,7.62,NA,"Meso","Adult",9.492646232,4.003098722,"Limnoithona"
"DOP 21-06-GBB-01 2020-09-02 ICF2644",-122.043379,38.105052,"Ryer","Grizzly Bay","Outside","DOP",2020-09-02 07:00:00,"21-06-GBB-01","2",NA,40,19,14.7195443185879,20.52,"Surface",2020,NA,2.56032,NA,2020-09-02 08:10:00,7.62,NA,"Meso","Juvenile",9.492646232,0,"Limnoithona"
"DOP 21-06-GBB-02 2020-09-02 ICF2633",-122.059784,38.098953,"Ryer","Grizzly Bay","Outside","DOP",2020-09-02 07:00:00,"21-06-GBB-02","2",NA,30,19.4,14.7062745130404,38.06,"Surface",2020,NA,6.43128,NA,2020-09-02 09:40:00,7.53,NA,"Meso","Adult",10.87129185,13.14076973,"Limnoithona"
"DOP 21-06-GBB-02 2020-09-02 ICF2633",-122.059784,38.098953,"Ryer","Grizzly Bay","Outside","DOP",2020-09-02 07:00:00,"21-06-GBB-02","2",NA,30,19.4,14.7062745130404,38.06,"Surface",2020,NA,6.43128,NA,2020-09-02 09:40:00,7.53,NA,"Meso","Juvenile",10.87129185,4.92778865,"Limnoithona"
"DOP 21-06-GBB-02 2020-09-02 ICF2634",-122.06109,38.097972,"Ryer","Grizzly Bay","Outside","DOP",2020-09-02 07:00:00,"21-06-GBB-02",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,8.47344,NA,2020-09-02 09:58:00,NA,NA,"Meso","Adult",9.230491069,18.30888506,"Limnoithona"
"DOP 21-06-GBB-02 2020-09-02 ICF2634",-122.06109,38.097972,"Ryer","Grizzly Bay","Outside","DOP",2020-09-02 07:00:00,"21-06-GBB-02",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,8.47344,NA,2020-09-02 09:58:00,NA,NA,"Meso","Juvenile",9.230491069,5.633503094,"Limnoithona"
"DOP 21-06-GBB-02 2020-09-02 ICF2637",-122.058638,38.102875,"Ryer","Grizzly Bay","Outside","DOP",2020-09-02 07:00:00,"21-06-GBB-02","2",NA,20,19.4,13.7055221906499,60.75,"Surface",2020,NA,4.08432,NA,2020-09-02 09:19:00,7.44,NA,"Meso","Adult",11.39809825,9.21206307,"Limnoithona"
"DOP 21-06-GBB-02 2020-09-02 ICF2637",-122.058638,38.102875,"Ryer","Grizzly Bay","Outside","DOP",2020-09-02 07:00:00,"21-06-GBB-02","2",NA,20,19.4,13.7055221906499,60.75,"Surface",2020,NA,4.08432,NA,2020-09-02 09:19:00,7.44,NA,"Meso","Juvenile",11.39809825,0,"Limnoithona"
"DOP 21-06-LSC-01 2020-09-02 ICF2639",-121.639333,38.353588,"Flyway Farms","Cache Slough","Outside","DOP",2020-09-02 07:00:00,"21-06-LSC-01","1",NA,35,22.3,0.193599819992888,34.98,"Surface",2020,NA,9.7536,NA,2020-09-02 12:07:00,8.08,NA,"Meso","Adult",9.073058436,0,"Limnoithona"
"DOP 21-06-LSC-01 2020-09-02 ICF2639",-121.639333,38.353588,"Flyway Farms","Cache Slough","Outside","DOP",2020-09-02 07:00:00,"21-06-LSC-01","1",NA,35,22.3,0.193599819992888,34.98,"Surface",2020,NA,9.7536,NA,2020-09-02 12:07:00,8.08,NA,"Meso","Juvenile",9.073058436,0,"Limnoithona"
"DOP 21-06-LSC-01 2020-09-02 ICF2645",-121.639314,38.351901,"Flyway Farms","Cache Slough","Outside","DOP",2020-09-02 07:00:00,"21-06-LSC-01","1",NA,30,22.7,0.187719765348935,32.8,"Surface",2020,NA,2.95656,NA,2020-09-02 12:58:00,8.4,NA,"Meso","Adult",10.06250893,0,"Limnoithona"
"DOP 21-06-LSC-01 2020-09-02 ICF2645",-121.639314,38.351901,"Flyway Farms","Cache Slough","Outside","DOP",2020-09-02 07:00:00,"21-06-LSC-01","1",NA,30,22.7,0.187719765348935,32.8,"Surface",2020,NA,2.95656,NA,2020-09-02 12:58:00,8.4,NA,"Meso","Juvenile",10.06250893,0.993787938,"Limnoithona"
"DOP 21-06-LSC-01 2020-09-02 ICF2646",-121.638567,38.35437,"Flyway Farms","Cache Slough","Outside","DOP",2020-09-02 07:00:00,"21-06-LSC-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,10.668,NA,2020-09-02 12:23:00,NA,NA,"Meso","Adult",10.0000351,0,"Limnoithona"
"DOP 21-06-LSC-01 2020-09-02 ICF2646",-121.638567,38.35437,"Flyway Farms","Cache Slough","Outside","DOP",2020-09-02 07:00:00,"21-06-LSC-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,10.668,NA,2020-09-02 12:23:00,NA,NA,"Meso","Juvenile",10.0000351,3.09998912,"Limnoithona"
"DOP 21-06-SBM-01 2020-09-01 ICF2623",-122.017467,38.091891,"Ryer","Grizzly Bay","Outside","DOP",2020-09-01 07:00:00,"21-06-SBM-01","3",NA,40,20.3,10.9225332138047,19.21,"Surface",2020,NA,8.59536,NA,2020-09-01 11:25:00,7.51,NA,"Meso","Adult",9.481671098,5.273332041,"Limnoithona"
"DOP 21-06-SBM-01 2020-09-01 ICF2623",-122.017467,38.091891,"Ryer","Grizzly Bay","Outside","DOP",2020-09-01 07:00:00,"21-06-SBM-01","3",NA,40,20.3,10.9225332138047,19.21,"Surface",2020,NA,8.59536,NA,2020-09-01 11:25:00,7.51,NA,"Meso","Juvenile",9.481671098,0,"Limnoithona"
"DOP 21-06-SBM-01 2020-09-01 ICF2625",-122.015766,38.090777,"Ryer","Grizzly Bay","Outside","DOP",2020-09-01 07:00:00,"21-06-SBM-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,8.382,NA,2020-09-01 11:49:00,NA,NA,"Meso","Adult",11.84976721,9.845481738,"Limnoithona"
"DOP 21-06-SBM-01 2020-09-01 ICF2625",-122.015766,38.090777,"Ryer","Grizzly Bay","Outside","DOP",2020-09-01 07:00:00,"21-06-SBM-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,8.382,NA,2020-09-01 11:49:00,NA,NA,"Meso","Juvenile",11.84976721,4.219492173,"Limnoithona"
"DOP 21-06-SBM-01 2020-09-01 ICF2626",-122.018357,38.090164,"Ryer","Grizzly Bay","Outside","DOP",2020-09-01 07:00:00,"21-06-SBM-01","2",NA,35,20.2,11.542627310286,28.17,"Surface",2020,NA,3.01752,NA,2020-09-01 11:05:00,7.49,NA,"Meso","Adult",9.183654012,11.43335756,"Limnoithona"
"DOP 21-06-SBM-01 2020-09-01 ICF2626",-122.018357,38.090164,"Ryer","Grizzly Bay","Outside","DOP",2020-09-01 07:00:00,"21-06-SBM-01","2",NA,35,20.2,11.542627310286,28.17,"Surface",2020,NA,3.01752,NA,2020-09-01 11:05:00,7.49,NA,"Meso","Juvenile",9.183654012,0,"Limnoithona"
"DOP 21-07-CFF-01 2020-09-08 ICF2648",-121.875315,38.056248,"Browns","Confluence","Outside","DOP",2020-09-08 07:00:00,"21-07-CFF-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,17.8308,NA,2020-09-08 08:39:00,NA,NA,"Meso","Adult",6.772501607,0,"Limnoithona"
"DOP 21-07-CFF-01 2020-09-08 ICF2648",-121.875315,38.056248,"Browns","Confluence","Outside","DOP",2020-09-08 07:00:00,"21-07-CFF-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,17.8308,NA,2020-09-08 08:39:00,NA,NA,"Meso","Juvenile",6.772501607,0,"Limnoithona"
"DOP 21-07-CFF-01 2020-09-08 ICF2649",-121.87555,38.0579,"Browns","Confluence","Outside","DOP",2020-09-08 07:00:00,"21-07-CFF-01","5",NA,95,21.4,5.07871039170026,5.95,"Surface",2020,NA,6.15696,NA,2020-09-08 08:16:00,7.58,NA,"Meso","Adult",6.829065757,0,"Limnoithona"
"DOP 21-07-CFF-01 2020-09-08 ICF2649",-121.87555,38.0579,"Browns","Confluence","Outside","DOP",2020-09-08 07:00:00,"21-07-CFF-01","5",NA,95,21.4,5.07871039170026,5.95,"Surface",2020,NA,6.15696,NA,2020-09-08 08:16:00,7.58,NA,"Meso","Juvenile",6.829065757,0,"Limnoithona"
"DOP 21-08-CFF-01 2020-09-17 ICF2670",-121.843167,38.056006,"Winter","Confluence","Outside","DOP",2020-09-17 07:00:00,"21-08-CFF-01","5",NA,90,21.2,2.57567780348315,4.7,"Surface",2020,NA,1.9812,NA,2020-09-17 11:58:00,7.92,NA,"Meso","Adult",6.655996344,0,"Limnoithona"
"DOP 21-08-CFF-01 2020-09-17 ICF2670",-121.843167,38.056006,"Winter","Confluence","Outside","DOP",2020-09-17 07:00:00,"21-08-CFF-01","5",NA,90,21.2,2.57567780348315,4.7,"Surface",2020,NA,1.9812,NA,2020-09-17 11:58:00,7.92,NA,"Meso","Juvenile",6.655996344,0,"Limnoithona"
"DOP 21-08-CFF-01 2020-09-17 ICF2675",-121.844766,38.055104,"Winter","Confluence","Outside","DOP",2020-09-17 07:00:00,"21-08-CFF-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,5.54736,NA,2020-09-17 12:35:00,NA,NA,"Meso","Adult",9.901258894,16.1595613,"Limnoithona"
"DOP 21-08-CFF-01 2020-09-17 ICF2675",-121.844766,38.055104,"Winter","Confluence","Outside","DOP",2020-09-17 07:00:00,"21-08-CFF-01",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,5.54736,NA,2020-09-17 12:35:00,NA,NA,"Meso","Juvenile",9.901258894,0,"Limnoithona"
"DOP 21-08-CFF-01 2020-09-17 ICF2679",-121.844595,38.054658,"Winter","Confluence","Outside","DOP",2020-09-17 07:00:00,"21-08-CFF-01","5",NA,90,21.2,2.31891660561616,4.56,"Surface",2020,NA,5.57784,NA,2020-09-17 12:15:00,7.93,NA,"Meso","Adult",7.246965071,0,"Limnoithona"
"DOP 21-08-CFF-01 2020-09-17 ICF2679",-121.844595,38.054658,"Winter","Confluence","Outside","DOP",2020-09-17 07:00:00,"21-08-CFF-01","5",NA,90,21.2,2.31891660561616,4.56,"Surface",2020,NA,5.57784,NA,2020-09-17 12:15:00,7.93,NA,"Meso","Juvenile",7.246965071,0.551955192,"Limnoithona"
"DOP 21-08-CSS-01 2020-09-18 ICF2690",-121.642928,38.354126,"Flyway Farms","Cache Slough","Outside","DOP",2020-09-18 07:00:00,"21-08-CSS-01","1",NA,90,21.5,0.14724538763085,5.75,"Surface",2020,NA,4.93776,NA,2020-09-18 08:07:00,7.95,NA,"Meso","Adult",8.847646079,0,"Limnoithona"
"DOP 21-08-CSS-01 2020-09-18 ICF2690",-121.642928,38.354126,"Flyway Farms","Cache Slough","Outside","DOP",2020-09-18 07:00:00,"21-08-CSS-01","1",NA,90,21.5,0.14724538763085,5.75,"Surface",2020,NA,4.93776,NA,2020-09-18 08:07:00,7.95,NA,"Meso","Juvenile",8.847646079,0,"Limnoithona"
"DOP 21-08-CSS-02 2020-09-18 ICF2686",-121.691426,38.256557,"Liberty","Cache Slough","Outside","DOP",2020-09-18 07:00:00,"21-08-CSS-02","2",NA,160,20.7,0.0965355672727244,2.2,"Surface",2020,NA,3.048,NA,2020-09-18 10:28:00,8.4,NA,"Meso","Adult",10.40104959,0,"Limnoithona"
"DOP 21-08-CSS-02 2020-09-18 ICF2686",-121.691426,38.256557,"Liberty","Cache Slough","Outside","DOP",2020-09-18 07:00:00,"21-08-CSS-02","2",NA,160,20.7,0.0965355672727244,2.2,"Surface",2020,NA,3.048,NA,2020-09-18 10:28:00,8.4,NA,"Meso","Juvenile",10.40104959,0,"Limnoithona"
"DOP 21-08-CSS-02 2020-09-18 ICF2688",-121.687015,38.248165,"Liberty","Cache Slough","Outside","DOP",2020-09-18 07:00:00,"21-08-CSS-02","2",NA,200,20.7,0.0946137688465689,2,"Surface",2020,NA,10.668,NA,2020-09-18 09:45:00,8.19,NA,"Meso","Adult",8.510793905,2.056212405,"Limnoithona"
"DOP 21-08-CSS-02 2020-09-18 ICF2688",-121.687015,38.248165,"Liberty","Cache Slough","Outside","DOP",2020-09-18 07:00:00,"21-08-CSS-02","2",NA,200,20.7,0.0946137688465689,2,"Surface",2020,NA,10.668,NA,2020-09-18 09:45:00,8.19,NA,"Meso","Juvenile",8.510793905,0,"Limnoithona"
"DOP 21-08-CSS-02 2020-09-18 ICF2691",-121.687685,38.24673,"Liberty","Cache Slough","Outside","DOP",2020-09-18 07:00:00,"21-08-CSS-02",NA,NA,NA,NA,NA,NA,"Bottom",2020,NA,12.52728,NA,2020-09-18 10:04:00,NA,NA,"Meso","Adult",9.342371327,0,"Limnoithona"
